444, 27000
445, 27000
446, 27000
447, 26000
448, 27000
449, 26000
450, 26000
451, 27000
452, 38000
453, 32000
454, 32000
455, 33000
456, 32000
457, 32000
458, 32000
459, 32000
460, 32000
461, 32000
462, 32000
463, 32000
464, 32000
465, 32000
466, 32000
467, 31000
468, 38000
469, 32000
470, 32000
471, 33000
472, 32000
473, 32000
474, 32000
475, 31000
476, 32000
477, 32000
478, 31000
479, 32000
480, 32000
481, 32000
482, 32000
483, 31000
484, 32000
485, 32000
486, 32000
487, 32000
488, 32000
489, 32000
490, 32000
491, 32000
492, 32000
493, 32000
494, 32000
495, 32000
496, 32000
497, 32000
498, 36000
499, 32000
500, 32000
501, 31000
502, 32000
503, 32000
504, 49000
505, 32000
506, 32000
507, 31000
508, 32000
509, 32000
510, 32000
511, 32000
512, 33000
513, 31000
514, 32000
515, 32000
516, 31000
517, 32000
518, 32000
519, 32000
520, 32000
521, 32000
522, 32000
523, 32000
524, 33000
525, 31000
526, 32000
527, 31000
528, 32000
529, 31000
530, 32000
531, 31000
532, 32000
533, 32000
534, 31000
535, 32000
536, 32000
537, 32000
538, 32000
539, 32000
540, 32000
541, 32000
542, 32000
543, 32000
544, 32000
545, 32000
546, 32000
547, 32000
548, 31000
549, 31000
550, 31000
551, 31000
552, 32000
553, 32000
554, 32000
555, 32000
556, 32000
557, 32000
558, 32000
559, 32000
560, 31000
561, 32000
562, 31000
563, 32000
564, 32000
565, 32000
566, 32000
567, 32000
568, 32000
569, 31000
570, 32000
571, 32000
572, 32000
573, 32000
574, 31000
575, 31000
576, 32000
577, 32000
578, 32000
579, 31000
580, 31000
581, 27000
582, 27000
583, 26000
584, 27000
585, 27000
586, 27000
587, 26000
588, 27000
589, 27000
590, 27000
591, 26000
592, 26000
593, 26000
594, 26000
595, 26000
596, 27000
597, 26000
598, 27000
599, 27000
600, 27000
601, 26000
602, 27000
603, 27000
604, 26000
605, 27000
606, 27000
607, 26000
608, 26000
609, 26000
610, 26000
611, 26000
612, 27000
613, 26000
614, 26000
615, 26000
616, 27000
617, 26000
618, 26000
619, 27000
620, 26000
621, 27000
622, 26000
623, 27000
624, 26000
625, 27000
626, 26000
627, 27000
628, 26000
629, 26000
630, 26000
631, 26000
632, 26000
633, 26000
634, 26000
635, 27000
636, 27000
637, 26000
638, 26000
639, 26000
640, 26000
641, 26000
642, 26000
643, 26000
644, 26000
645, 26000
646, 26000
647, 26000
648, 27000
649, 28000
650, 27000
651, 26000
652, 34000
653, 27000
654, 26000
655, 26000
656, 26000
657, 26000
658, 26000
659, 26000
660, 26000
661, 27000
662, 26000
663, 27000
664, 26000
665, 26000
666, 26000
667, 27000
668, 26000
669, 27000
670, 26000
671, 26000
672, 26000
673, 26000
674, 26000
675, 26000
676, 26000
677, 27000
678, 27000
679, 27000
680, 26000
681, 27000
682, 27000
683, 27000
684, 26000
685, 27000
686, 26000
687, 26000
688, 26000
689, 26000
690, 27000
691, 26000
692, 26000
693, 26000
694, 27000
695, 26000
696, 27000
697, 26000
698, 27000
699, 26000
700, 26000
701, 26000
702, 26000
703, 26000
704, 26000
705, 27000
706, 26000
707, 26000
708, 26000
709, 27000
710, 25000
711, 26000
712, 26000
713, 27000
714, 26000
715, 26000
716, 27000
717, 26000
718, 26000
719, 26000
720, 26000
721, 26000
722, 26000
723, 26000
724, 26000
725, 26000
726, 26000
727, 26000
728, 26000
729, 28000
730, 26000
731, 26000
732, 26000
733, 26000
734, 26000
735, 26000
736, 26000
737, 26000
738, 26000
739, 26000
740, 26000
741, 26000
742, 26000
743, 26000
744, 26000
745, 26000
746, 26000
747, 27000
748, 27000
749, 25000
750, 28000
751, 26000
752, 26000
753, 26000
754, 26000
755, 26000
756, 28000
757, 26000
758, 26000
759, 26000
760, 26000
761, 26000
762, 26000
763, 26000
764, 26000
765, 26000
766, 26000
767, 26000
768, 25000
769, 26000
770, 33000
771, 27000
772, 26000
773, 26000
774, 26000
775, 26000
776, 26000
777, 25000
778, 26000
779, 26000
780, 26000
781, 26000
782, 26000
783, 26000
784, 26000
785, 26000
786, 26000
787, 26000
788, 26000
789, 26000
790, 26000
791, 26000
792, 26000
793, 26000
794, 25000
795, 26000
796, 26000
797, 26000
798, 26000
799, 26000
800, 26000
801, 26000
802, 26000
803, 26000
804, 26000
805, 25000
806, 26000
807, 26000
808, 26000
809, 26000
810, 25000
811, 26000
812, 26000
813, 26000
814, 26000
815, 25000
816, 26000
817, 26000
818, 26000
819, 26000
820, 26000
821, 26000
822, 26000
823, 26000
824, 26000
825, 26000
826, 26000
827, 26000
828, 26000
829, 27000
830, 25000
831, 26000
832, 26000
833, 25000
834, 25000
835, 27000
836, 26000
837, 27000
838, 26000
839, 26000
840, 25000
841, 26000
842, 26000
843, 25000
844, 26000
845, 26000
846, 26000
847, 26000
848, 26000
849, 25000
850, 26000
851, 26000
852, 26000
853, 26000
854, 26000
855, 25000
856, 26000
857, 25000
858, 26000
859, 26000
860, 26000
861, 26000
862, 26000
863, 26000
864, 26000
865, 26000
866, 26000
867, 26000
868, 25000
869, 26000
870, 26000
871, 26000
872, 26000
873, 25000
874, 26000
875, 26000
876, 25000
877, 26000
878, 26000
879, 26000
880, 25000
881, 26000
882, 30000
883, 26000
884, 25000
885, 25000
886, 26000
887, 26000
888, 26000
889, 25000
890, 26000
891, 26000
892, 26000
893, 25000
894, 26000
895, 26000
896, 26000
897, 25000
898, 26000
899, 26000
900, 26000
901, 26000
902, 26000
903, 26000
904, 25000
905, 25000
906, 26000
907, 26000
908, 25000
909, 26000
910, 25000
911, 25000
912, 25000
913, 26000
914, 26000
915, 27000
916, 25000
917, 25000
918, 25000
919, 26000
920, 25000
921, 25000
922, 26000
923, 25000
924, 26000
925, 26000
926, 27000
927, 26000
928, 26000
929, 26000
930, 26000
931, 26000
932, 26000
933, 26000
934, 26000
935, 26000
936, 25000
937, 25000
938, 25000
939, 26000
940, 26000
941, 26000
942, 25000
943, 26000
944, 26000
945, 26000
946, 26000
947, 25000
948, 25000
949, 26000
950, 26000
951, 26000
952, 26000
953, 25000
954, 26000
955, 25000
956, 26000
957, 25000
958, 31000
959, 25000
960, 25000
961, 26000
962, 26000
963, 26000
964, 25000
965, 26000
966, 26000
967, 25000
968, 25000
969, 25000
970, 25000
971, 25000
972, 25000
973, 26000
974, 26000
975, 26000
976, 26000
977, 26000
978, 26000
979, 26000
980, 26000
981, 26000
982, 26000
983, 25000
984, 26000
985, 26000
986, 26000
987, 25000
988, 26000
989, 25000
990, 26000
991, 26000
992, 26000
993, 25000
994, 26000
995, 25000
996, 25000
997, 25000
998, 26000
999, 26000
1000, 27000
1001, 25000
1002, 25000
1003, 26000
1004, 26000
1005, 26000
1006, 25000
1007, 25000
1008, 25000
1009, 26000
1010, 26000
1011, 25000
1012, 26000
1013, 25000
1014, 25000
1015, 25000
1016, 25000
1017, 26000
1018, 26000
1019, 26000
1020, 25000
1021, 25000
1022, 25000
1023, 25000
1024, 25000
1025, 25000
1026, 25000
1027, 24000
1028, 25000
1029, 25000
1030, 25000
1031, 25000
1032, 25000
1033, 25000
1034, 25000
1035, 24000
1036, 25000
1037, 26000
1038, 25000
1039, 25000
1040, 25000
1041, 25000
1042, 24000
1043, 25000
1044, 25000
1045, 25000
1046, 24000
1047, 25000
1048, 25000
1049, 25000
1050, 25000
1051, 25000
1052, 24000
1053, 24000
1054, 25000
1055, 25000
1056, 25000
1057, 25000
1058, 25000
1059, 24000
1060, 25000
1061, 25000
1062, 25000
1063, 24000
1064, 25000
1065, 25000
1066, 24000
1067, 25000
1068, 25000
1069, 25000
1070, 25000
1071, 25000
1072, 24000
1073, 25000
1074, 25000
1075, 25000
1076, 24000
1077, 25000
1078, 25000
1079, 24000
1080, 25000
1081, 25000
1082, 25000
1083, 24000
1084, 25000
1085, 25000
1086, 24000
1087, 25000
1088, 25000
1089, 24000
1090, 25000
1091, 25000
1092, 25000
1093, 25000
1094, 25000
1095, 25000
1096, 25000
1097, 25000
1098, 25000
1099, 25000
1100, 24000
1101, 25000
1102, 25000
1103, 24000
1104, 25000
1105, 24000
1106, 25000
1107, 26000
1108, 25000
1109, 25000
1110, 25000
1111, 25000
1112, 25000
1113, 24000
1114, 25000
1115, 24000
1116, 25000
1117, 25000
1118, 25000
1119, 25000
1120, 25000
1121, 25000
1122, 73000
1123, 24000
1124, 25000
1125, 25000
1126, 24000
1127, 25000
1128, 24000
1129, 25000
1130, 25000
1131, 25000
1132, 24000
1133, 25000
1134, 25000
1135, 24000
1136, 24000
1137, 25000
1138, 25000
1139, 24000
1140, 25000
1141, 24000
1142, 24000
1143, 25000
1144, 25000
1145, 24000
1146, 24000
1147, 25000
1148, 25000
1149, 24000
1150, 28000
1151, 25000
1152, 63000
1153, 50000
1154, 24000
1155, 24000
1156, 25000
1157, 27000
1158, 25000
1159, 25000
1160, 24000
1161, 25000
1162, 25000
1163, 25000
1164, 24000
1165, 24000
1166, 25000
1167, 24000
1168, 25000
1169, 24000
1170, 25000
1171, 24000
1172, 24000
1173, 24000
1174, 24000
1175, 24000
1176, 24000
1177, 25000
1178, 24000
1179, 25000
1180, 25000
1181, 24000
1182, 24000
1183, 24000
1184, 25000
1185, 24000
1186, 25000
1187, 24000
1188, 25000
1189, 24000
1190, 24000
1191, 25000
1192, 24000
1193, 25000
1194, 24000
1195, 24000
1196, 24000
1197, 25000
1198, 25000
1199, 29000
1200, 25000
1201, 25000
1202, 25000
1203, 24000
1204, 25000
1205, 24000
1206, 24000
1207, 24000
1208, 24000
1209, 24000
1210, 25000
1211, 25000
1212, 25000
1213, 25000
1214, 25000
1215, 25000
1216, 25000
1217, 24000
1218, 25000
1219, 25000
1220, 25000
1221, 25000
1222, 25000
1223, 25000
1224, 25000
1225, 24000
1226, 24000
1227, 25000
1228, 25000
1229, 25000
1230, 25000
1231, 24000
1232, 24000
1233, 24000
1234, 24000
1235, 24000
1236, 24000
1237, 24000
1238, 24000
1239, 24000
1240, 24000
1241, 25000
1242, 24000
1243, 24000
1244, 24000
1245, 24000
1246, 25000
1247, 24000
1248, 24000
1249, 25000
1250, 25000
1251, 24000
1252, 24000
1253, 25000
1254, 24000
1255, 24000
1256, 24000
1257, 24000
1258, 24000
1259, 24000
1260, 25000
1261, 25000
1262, 24000
1263, 24000
1264, 25000
1265, 24000
1266, 25000
1267, 24000
1268, 24000
1269, 25000
1270, 25000
1271, 24000
1272, 24000
1273, 24000
1274, 25000
1275, 24000
1276, 24000
1277, 24000
1278, 24000
1279, 24000
1280, 24000
1281, 24000
1282, 24000
1283, 25000
1284, 24000
1285, 24000
1286, 24000
1287, 25000
1288, 25000
1289, 24000
1290, 24000
1291, 24000
1292, 25000
1293, 24000
1294, 24000
1295, 24000
1296, 25000
1297, 24000
1298, 25000
1299, 24000
1300, 24000
1301, 24000
1302, 24000
1303, 24000
1304, 25000
1305, 24000
1306, 24000
1307, 24000
1308, 24000
1309, 24000
1310, 24000
1311, 23000
1312, 24000
1313, 25000
1314, 25000
1315, 24000
1316, 24000
1317, 24000
1318, 25000
1319, 23000
1320, 24000
1321, 24000
1322, 24000
1323, 24000
1324, 24000
1325, 26000
1326, 24000
1327, 25000
1328, 24000
1329, 24000
1330, 24000
1331, 24000
1332, 24000
1333, 25000
1334, 26000
1335, 24000
1336, 24000
1337, 24000
1338, 24000
1339, 24000
1340, 24000
1341, 25000
1342, 24000
1343, 24000
1344, 23000
1345, 24000
1346, 25000
1347, 25000
1348, 24000
1349, 24000
1350, 24000
1351, 24000
1352, 25000
1353, 24000
1354, 24000
1355, 24000
1356, 24000
1357, 24000
1358, 24000
1359, 24000
1360, 24000
1361, 24000
1362, 24000
1363, 24000
1364, 24000
1365, 24000
1366, 24000
1367, 80000
1368, 24000
1369, 25000
1370, 25000
1371, 24000
1372, 25000
1373, 25000
1374, 37000
1375, 24000
1376, 24000
1377, 24000
1378, 24000
1379, 24000
1380, 24000
1381, 24000
1382, 24000
1383, 24000
1384, 24000
1385, 24000
1386, 24000
1387, 24000
1388, 24000
1389, 24000
1390, 24000
1391, 24000
1392, 24000
1393, 24000
1394, 24000
1395, 24000
1396, 24000
1397, 24000
1398, 24000
1399, 24000
1400, 24000
1401, 24000
1402, 24000
1403, 25000
1404, 23000
1405, 24000
1406, 24000
1407, 24000
1408, 24000
1409, 24000
1410, 24000
1411, 24000
1412, 24000
1413, 24000
1414, 24000
1415, 24000
1416, 24000
1417, 24000
1418, 24000
1419, 24000
1420, 24000
1421, 24000
1422, 24000
1423, 24000
1424, 24000
1425, 24000
1426, 24000
1427, 24000
1428, 25000
1429, 24000
1430, 24000
1431, 24000
1432, 24000
1433, 24000
1434, 24000
1435, 24000
1436, 23000
1437, 24000
1438, 23000
1439, 24000
1440, 24000
1441, 23000
1442, 23000
1443, 23000
1444, 24000
1445, 24000
1446, 24000
1447, 24000
1448, 23000
1449, 24000
1450, 24000
1451, 24000
1452, 24000
1453, 24000
1454, 23000
1455, 24000
1456, 23000
1457, 23000
1458, 24000
1459, 24000
1460, 23000
1461, 24000
1462, 24000
1463, 23000
1464, 24000
1465, 23000
1466, 24000
1467, 24000
1468, 24000
1469, 24000
1470, 23000
1471, 23000
1472, 24000
1473, 24000
1474, 24000
1475, 24000
1476, 24000
1477, 24000
1478, 23000
1479, 23000
1480, 24000
1481, 24000
1482, 24000
1483, 23000
1484, 24000
1485, 23000
1486, 24000
1487, 24000
1488, 24000
1489, 24000
1490, 23000
1491, 24000
1492, 23000
1493, 24000
1494, 24000
1495, 55000
1496, 24000
1497, 30000
1498, 24000
1499, 24000
1500, 24000
1501, 23000
1502, 23000
1503, 24000
1504, 24000
1505, 24000
1506, 23000
1507, 24000
1508, 23000
1509, 26000
1510, 23000
1511, 24000
1512, 24000
1513, 24000
1514, 23000
1515, 24000
1516, 24000
1517, 24000
1518, 23000
1519, 24000
1520, 23000
1521, 24000
1522, 24000
1523, 24000
1524, 24000
1525, 23000
1526, 23000
1527, 24000
1528, 24000
1529, 24000
1530, 23000
1531, 24000
1532, 24000
1533, 23000
1534, 24000
1535, 23000
1536, 23000
1537, 24000
1538, 23000
1539, 24000
1540, 24000
1541, 23000
1542, 23000
1543, 23000
1544, 23000
1545, 23000
1546, 24000
1547, 24000
1548, 24000
1549, 23000
1550, 24000
1551, 24000
1552, 23000
1553, 24000
1554, 24000
1555, 23000
1556, 23000
1557, 23000
1558, 24000
1559, 23000
1560, 24000
1561, 23000
1562, 24000
1563, 24000
1564, 23000
1565, 23000
1566, 24000
1567, 24000
1568, 23000
1569, 24000
1570, 24000
1571, 24000
1572, 24000
1573, 24000
1574, 23000
1575, 24000
1576, 24000
1577, 24000
1578, 24000
1579, 24000
1580, 23000
1581, 23000
1582, 24000
1583, 23000
1584, 23000
1585, 25000
1586, 24000
1587, 24000
1588, 24000
1589, 23000
1590, 24000
1591, 24000
1592, 24000
1593, 23000
1594, 24000
1595, 23000
1596, 23000
1597, 23000
1598, 23000
1599, 23000
1600, 24000
1601, 24000
1602, 24000
1603, 23000
1604, 23000
1605, 24000
1606, 24000
1607, 24000
1608, 23000
1609, 23000
1610, 23000
1611, 23000
1612, 24000
1613, 24000
1614, 23000
1615, 23000
1616, 24000
1617, 23000
1618, 25000
1619, 24000
1620, 24000
1621, 24000
1622, 23000
1623, 24000
1624, 24000
1625, 23000
1626, 23000
1627, 24000
1628, 23000
1629, 23000
1630, 23000
1631, 24000
1632, 23000
1633, 23000
1634, 23000
1635, 23000
1636, 23000
1637, 23000
1638, 24000
1639, 24000
1640, 24000
1641, 24000
1642, 23000
1643, 23000
1644, 25000
1645, 23000
1646, 24000
1647, 24000
1648, 23000
1649, 24000
1650, 23000
1651, 23000
1652, 23000
1653, 23000
1654, 23000
1655, 23000
1656, 23000
1657, 24000
1658, 23000
1659, 23000
1660, 24000
1661, 24000
1662, 24000
1663, 24000
1664, 23000
1665, 24000
1666, 23000
1667, 23000
1668, 23000
1669, 23000
1670, 23000
1671, 23000
1672, 24000
1673, 23000
1674, 24000
1675, 23000
1676, 23000
1677, 23000
1678, 23000
1679, 23000
1680, 24000
1681, 23000
1682, 24000
1683, 24000
1684, 23000
1685, 23000
1686, 24000
1687, 24000
1688, 24000
1689, 24000
1690, 24000
1691, 23000
1692, 23000
1693, 23000
1694, 23000
1695, 24000
1696, 23000
1697, 23000
1698, 23000
1699, 25000
1700, 23000
1701, 23000
1702, 24000
1703, 23000
1704, 24000
1705, 24000
1706, 23000
1707, 23000
1708, 23000
1709, 23000
1710, 23000
1711, 23000
1712, 23000
1713, 23000
1714, 23000
1715, 23000
1716, 23000
1717, 23000
1718, 23000
1719, 24000
1720, 23000
1721, 24000
1722, 23000
1723, 23000
1724, 23000
1725, 23000
1726, 23000
1727, 24000
1728, 23000
1729, 23000
1730, 23000
1731, 23000
1732, 23000
1733, 23000
1734, 24000
1735, 23000
1736, 23000
1737, 23000
1738, 23000
1739, 23000
1740, 23000
1741, 24000
1742, 23000
1743, 23000
1744, 23000
1745, 23000
1746, 23000
1747, 23000
1748, 24000
1749, 23000
1750, 23000
1751, 23000
1752, 23000
1753, 23000
1754, 23000
1755, 23000
1756, 23000
1757, 24000
1758, 24000
1759, 23000
1760, 23000
1761, 23000
1762, 23000
1763, 23000
1764, 24000
1765, 23000
1766, 23000
1767, 23000
1768, 23000
1769, 23000
1770, 22000
1771, 23000
1772, 23000
1773, 23000
1774, 23000
1775, 23000
1776, 23000
1777, 23000
1778, 23000
1779, 23000
1780, 23000
1781, 23000
1782, 23000
1783, 23000
1784, 23000
1785, 23000
1786, 23000
1787, 23000
1788, 23000
1789, 26000
1790, 23000
1791, 22000
1792, 22000
1793, 23000
1794, 23000
1795, 23000
1796, 26000
1797, 23000
1798, 49000
1799, 23000
1800, 23000
1801, 23000
1802, 23000
1803, 23000
1804, 23000
1805, 23000
1806, 23000
1807, 23000
1808, 23000
1809, 23000
1810, 23000
1811, 24000
1812, 22000
1813, 23000
1814, 23000
1815, 23000
1816, 23000
1817, 23000
1818, 23000
1819, 23000
1820, 23000
1821, 23000
1822, 23000
1823, 23000
1824, 23000
1825, 23000
1826, 24000
1827, 22000
1828, 23000
1829, 23000
1830, 23000
1831, 22000
1832, 23000
1833, 23000
1834, 23000
1835, 23000
1836, 23000
1837, 23000
1838, 22000
1839, 23000
1840, 23000
1841, 23000
1842, 23000
1843, 23000
1844, 23000
1845, 23000
1846, 23000
1847, 23000
1848, 23000
1849, 23000
1850, 24000
1851, 23000
1852, 23000
1853, 23000
1854, 23000
1855, 22000
1856, 23000
1857, 23000
1858, 22000
1859, 23000
1860, 23000
1861, 23000
1862, 23000
1863, 23000
1864, 23000
1865, 23000
1866, 25000
1867, 23000
1868, 23000
1869, 23000
1870, 23000
1871, 23000
1872, 22000
1873, 23000
1874, 23000
1875, 23000
1876, 23000
1877, 23000
1878, 23000
1879, 23000
1880, 23000
1881, 23000
1882, 23000
1883, 23000
1884, 23000
1885, 23000
1886, 23000
1887, 23000
1888, 23000
1889, 25000
1890, 23000
1891, 22000
1892, 23000
1893, 23000
1894, 23000
1895, 22000
1896, 23000
1897, 23000
1898, 23000
1899, 23000
1900, 23000
1901, 23000
1902, 23000
1903, 22000
1904, 23000
1905, 23000
1906, 23000
1907, 22000
1908, 23000
1909, 23000
1910, 23000
1911, 23000
1912, 23000
1913, 22000
1914, 22000
1915, 22000
1916, 24000
1917, 23000
1918, 22000
1919, 22000
1920, 23000
1921, 22000
1922, 23000
1923, 22000
1924, 22000
1925, 22000
1926, 23000
1927, 23000
1928, 23000
1929, 23000
1930, 23000
1931, 39000
1932, 23000
1933, 23000
1934, 23000
1935, 22000
1936, 22000
1937, 23000
1938, 23000
1939, 22000
1940, 23000
1941, 23000
1942, 23000
1943, 23000
1944, 22000
1945, 22000
1946, 22000
1947, 23000
1948, 23000
1949, 23000
1950, 23000
1951, 23000
1952, 23000
1953, 23000
1954, 23000
1955, 23000
1956, 23000
1957, 22000
1958, 23000
1959, 23000
1960, 23000
1961, 23000
1962, 22000
1963, 23000
1964, 22000
1965, 22000
1966, 22000
1967, 22000
1968, 22000
1969, 22000
1970, 22000
1971, 23000
1972, 22000
1973, 23000
1974, 22000
1975, 22000
1976, 23000
1977, 23000
1978, 22000
1979, 22000
1980, 23000
1981, 22000
1982, 23000
1983, 23000
1984, 22000
1985, 22000
1986, 23000
1987, 22000
1988, 22000
1989, 22000
1990, 23000
1991, 22000
1992, 23000
1993, 23000
1994, 22000
1995, 23000
1996, 22000
1997, 22000
1998, 23000
1999, 23000
2000, 22000
2001, 23000
2002, 22000
2003, 22000
2004, 22000
2005, 23000
2006, 22000
2007, 23000
2008, 22000
2009, 23000
2010, 23000
2011, 22000
2012, 22000
2013, 23000
2014, 23000
2015, 23000
2016, 23000
2017, 39000
2018, 22000
2019, 22000
2020, 22000
2021, 22000
2022, 22000
2023, 23000
2024, 22000
2025, 22000
2026, 22000
2027, 23000
2028, 23000
2029, 23000
2030, 22000
2031, 23000
2032, 23000
2033, 22000
2034, 23000
2035, 23000
2036, 23000
2037, 23000
2038, 22000
2039, 22000
2040, 22000
2041, 23000
2042, 22000
2043, 23000
2044, 22000
2045, 22000
2046, 23000
2047, 22000
2048, 22000
2049, 23000
2050, 23000
2051, 23000
2052, 23000
2053, 23000
2054, 23000
2055, 22000
2056, 22000
2057, 22000
2058, 22000
2059, 22000
2060, 23000
2061, 23000
2062, 22000
2063, 23000
2064, 22000
2065, 22000
2066, 22000
2067, 23000
2068, 23000
2069, 22000
2070, 23000
2071, 22000
2072, 23000
2073, 22000
2074, 23000
2075, 22000
2076, 23000
2077, 23000
2078, 23000
2079, 22000
2080, 22000
2081, 22000
2082, 23000
2083, 22000
2084, 22000
2085, 23000
2086, 22000
2087, 23000
2088, 22000
2089, 23000
2090, 22000
2091, 23000
2092, 23000
2093, 22000
2094, 23000
2095, 22000
2096, 22000
2097, 22000
2098, 22000
2099, 22000
2100, 22000
2101, 23000
2102, 24000
2103, 22000
2104, 22000
2105, 22000
2106, 22000
2107, 22000
2108, 22000
2109, 22000
2110, 22000
2111, 23000
2112, 23000
2113, 22000
2114, 22000
2115, 22000
2116, 22000
2117, 22000
2118, 22000
2119, 22000
2120, 22000
2121, 22000
2122, 22000
2123, 22000
2124, 22000
2125, 22000
2126, 22000
2127, 22000
2128, 22000
2129, 22000
2130, 22000
2131, 22000
2132, 22000
2133, 22000
2134, 22000
2135, 22000
2136, 23000
2137, 22000
2138, 22000
2139, 22000
2140, 22000
2141, 23000
